date,date_decimal,gdp_tot,pce_core,expected_pce,ffr,covid_index,fci_chicago_fed,fci_new_3yr,fci_new_1yr,gdp_pot_cbo
1982-09-30,1982.5,8.895752359330606,6.361383864739152,6.150102007360727,11.804129911067896,0.0,3.202538461538462,,,8.964464125477019
1982-12-31,1982.75,8.896152367196416,5.531929899447311,5.7700084960979945,9.871832251611456,0.0,1.6599285714285714,,,8.971849698927302
1983-03-31,1983.0,8.909244198071407,5.219113653750239,5.621700818941688,9.168747619974283,0.0,0.164,,,8.979156786978535
1983-06-30,1983.25,8.931744362616321,3.048479208060454,5.040226656499289,9.334861098929936,0.0,-0.1253076923076923,,,8.986554101414724
1983-09-30,1983.5,8.95153674092315,6.033862987523192,4.958346437195299,10.065041241322238,0.0,-0.0993571428571428,,,8.99409423675638
1983-12-31,1983.75,8.972183939197153,3.1878591219401957,4.37232874281852,10.031576993944924,0.0,0.046076923076923,,,9.001891026453505
1984-03-31,1984.0,8.991543236297723,4.0190825761813525,4.072320973426298,10.31821048658328,0.0,-0.1136923076923076,,,9.009951019038605
1984-06-30,1984.25,9.00867329139832,4.655607256620142,4.47410298556622,11.295337511954065,0.0,0.7112307692307692,,,9.018254639692158
1984-09-30,1984.5,9.018267222579306,3.737672202381127,3.900055289280704,12.239374812446613,0.0,0.7541538461538462,,,9.026700227159983
1984-12-31,1984.75,9.026441451798448,2.8366089322613206,3.8122427418609854,9.849560682846192,0.0,-0.0243076923076923,,,9.035253475168233
1985-03-31,1985.0,9.036084599114597,5.419260638802827,4.162287257516354,8.97342560823915,0.0,-0.3398461538461538,,,9.043824564155212
1985-06-30,1985.25,9.044850799189456,3.4538467046140964,3.8618471195148425,8.363914676232763,0.0,-0.3971538461538462,,,9.052382367703949
1985-09-30,1985.5,9.060008059563284,4.087088453303999,3.94920118224556,8.338287247073705,0.0,-0.2374615384615384,,,9.06089936663234
1985-12-31,1985.75,9.067415051391976,2.858672780418326,3.954717144284812,8.561815298708474,0.0,-0.2863846153846153,,,9.069352225592752
1986-03-31,1986.0,9.076709202945588,4.29560314567599,3.673802771003104,8.25778324022044,0.0,-0.2885384615384615,,,9.07771465449357
1986-06-30,1986.25,9.081202058490664,2.733235918400352,3.4936500744496666,7.267375574100288,0.0,-0.4441538461538462,,,9.085980149068096
1986-09-30,1986.5,9.090723267944169,2.737787435557133,3.1563248200129506,6.49451331228843,0.0,-0.5390769230769231,,,9.094186050249917
1986-12-31,1986.75,9.096072862111283,3.243996831121692,3.2526558326887915,6.559305955592865,0.0,-0.5433846153846154,,,9.102323525717226
1987-03-31,1987.0,9.103463930104825,2.5252849464416727,2.810076282880212,6.508908281298176,0.0,-0.4266153846153846,,,9.110372982221692
1987-06-30,1987.25,9.11418799762557,3.864788691427308,3.0929644761369515,6.974187874926563,0.0,0.4046153846153846,,,9.118276996735595
1987-09-30,1987.5,9.122822393958646,3.567131414331556,3.3003004708305568,7.18404337536247,0.0,0.1633076923076923,,,9.12603506918468
1987-12-31,1987.75,9.139846231291203,4.044818652597751,3.500505926199572,7.263751091882375,0.0,0.9841538461538462,,,9.133735107901163
1988-03-31,1988.0,9.145001744171957,3.841219553960777,3.829489578079348,6.988647503973855,0.0,0.3078461538461538,,,9.141300873937796
1988-06-30,1988.25,9.15805648184748,4.8187959313532325,4.067991388060829,7.525026239128629,0.0,0.2427692307692308,,,9.14877727261346
1988-09-30,1988.5,9.163899077052257,4.580718562874769,4.321388175196632,8.429841543429827,0.0,0.3669285714285714,,,9.156134725501955
1988-12-31,1988.75,9.177135646426292,4.44418794536403,4.421230498388202,8.966061793974678,0.0,0.1699999999999999,,,9.163431122311096
1989-03-31,1989.0,9.187248290352503,4.341842394944903,4.5463862086342335,10.046448739929126,0.0,0.3813846153846154,,,9.170652977675784
1989-06-30,1989.25,9.19485031815285,3.622512439408884,4.247315335648146,10.362947658349576,0.0,0.4578461538461538,,,9.177791609466668
1989-09-30,1989.5,9.20223037466994,2.965673608241844,3.8435540969899153,9.645614310388485,0.0,0.2617692307692307,,,9.184866060911377
1989-12-31,1989.75,9.2041982476909,3.6452533962400793,3.643820459708928,9.124493215161843,0.0,0.1741538461538461,,,9.191879360945872
1990-03-31,1990.0,9.215067780152992,4.57985413320844,3.703323394274811,8.723334115632465,0.0,0.0553846153846153,0.258901765540434,0.0353670442200467,9.198819987810662
1990-06-30,1990.25,9.218690908989831,4.443759314272285,3.9086351129906616,8.715987154905314,0.0,0.0037692307692307,0.229755805417627,0.0947755919220713,9.205681576151674
1990-09-30,1990.5,9.219356504225448,4.021930386061202,4.172699307445502,8.624191909916966,0.0,0.0883846153846153,0.334474732727606,0.384453934320068,9.212396504316304
1990-12-31,1990.75,9.210210763577376,3.344574200966388,4.097529508627078,8.166373826214212,0.0,0.4657692307692307,-0.108690284417853,0.0482111846899838,9.218970720375632
1991-03-31,1991.0,9.20552037442887,3.534830618567993,3.836273629966967,6.73227859736929,0.0,0.183,-0.536721340181959,-0.572852437732906,9.22544346433122
1991-06-30,1991.25,9.213287026322933,3.071572823185329,3.493227007195228,6.124510333388722,0.0,-0.2343846153846153,-0.321040875383776,-0.33978031481851,9.231799060350385
1991-09-30,1991.5,9.218327886676338,3.585422353791793,3.384099999127876,5.888095266387916,0.0,-0.4739230769230769,-0.440919311262221,-0.560261663428208,9.2381082731836
1991-12-31,1991.75,9.221807275024446,3.1347841205434395,3.331652479022139,5.00443290542123,0.0,-0.6106923076923076,-0.8206148037664,-0.77788320827281,9.24448832040939
1992-03-31,1992.0,9.233708693445871,3.0498152476295286,3.2103986362875228,4.163318369447877,0.0,-0.661846153846154,-0.650098202996737,-0.435606071957696,9.250929787876212
1992-06-30,1992.25,9.244493362038584,2.8130785086869463,3.145775057662927,3.896145142849772,0.0,-0.8160000000000001,-0.508277175961891,-0.465925889194906,9.25743606328421
1992-09-30,1992.5,9.254325965037328,2.3625618204205137,2.840059924320107,3.3568614207780234,0.0,-0.9007692307692308,-0.799896630159231,-0.664856592236942,9.264050305797566
