date,fci,fcistar,fci_gap,y_gap
1990-06-30,0.22975580550278,-0.20198335536707307,0.4317391608698531,2.253954192116794
1990-09-30,0.334474732885348,-0.42958231399545965,0.7640570468808077,1.8837984428034815
1990-12-31,-0.108690284331786,-1.1629514849131959,1.0542612005814098,0.9099967645860261
1991-03-31,-0.536721340139545,-1.2750015293598782,0.7382801892203332,0.32370306805444216
1991-06-30,-0.321040875472055,-1.0349329901047748,0.7138921146327197,-0.12393309005051378
1991-09-30,-0.440919311309672,-0.8757385465190717,0.4348192352093997,0.14314970647023983
1991-12-31,-0.820614803868416,-1.1691563314504942,0.34854152758207824,-0.4428878796347817
1992-03-31,-0.650098203006992,-0.7604096129875526,0.11031140998056066,-0.25967451471274217
1992-06-30,-0.508277175916758,-0.7311904815608914,0.22291330564413336,-0.35317148544550037
1992-09-30,-0.799896630197829,-0.9189812574042988,0.11908462720646984,-1.0373748390427409
1992-12-31,-0.583879622490007,-0.5481610507000535,-0.035718571789953524,-0.0002930457053480495
1993-03-31,-0.639674012826871,-1.0944231459090128,0.4547491330821418,-0.596606033364651
1993-06-30,-0.678601798317511,-0.830141048294772,0.15153924997726098,-0.10572040925899273
1993-09-30,-0.706955347031833,-1.2469207564142915,0.5399654093824584,-1.4985191890210672
1993-12-31,-0.525258635933612,-0.784007949058433,0.25874931312482097,-1.4557659418596813
1994-03-31,-0.0393748330970435,-0.8886511945254276,0.8492763614283841,-1.7920663727927604
1994-06-30,0.449232974761025,-0.10590150813664201,0.555134482897667,0.15173327891545796
1994-09-30,0.281296342063462,-0.39222964772440755,0.6735259897878696,-0.37386045632615605
1994-12-31,0.425689935158269,-0.08060913610328813,0.5062990712615572,-0.2752809568704606
1995-03-31,0.268327645622783,-0.41484360013269933,0.6831712457554824,-0.5731042007134874
1995-06-30,-0.36569459137476,-0.5144028049793964,0.14870821360463637,-0.6090493343306207
1995-09-30,-0.530333423299281,-0.44086139990872353,-0.08947202339055749,-1.0493327443629141
1995-12-31,-0.550761677064681,-0.5198334914523405,-0.030928185612340564,-0.958648997777459
1996-03-31,-0.510499531647247,-0.6134067708896924,0.10290723924244538,-1.5341050492685326
1996-06-30,-0.257134006414088,0.07061292096714433,-0.32774692738123234,-0.32724332945542756
1996-09-30,-0.283985960426645,-0.12412732966371545,-0.15985863076292953,-0.16727368879230653
1996-12-31,-0.546316056777057,0.05991296251378958,-0.6062290192908466,0.7210813975920018
1997-03-31,-0.40221355788808,-0.3003169933612587,-0.10189656452682128,-0.11050110997825868
1997-06-30,-0.651758957147887,0.3762999775115537,-1.0280589346594406,1.1761914623757548
1997-09-30,-0.860647686488688,0.11820447369487057,-0.9788521601835585,0.2501330813512368
1997-12-31,-0.726836046936044,-0.12718117791895958,-0.5996548690170844,0.33477748484335734
