date,fci,fcistar,fci_gap,y_gap
1990-06-30,0.229755805417627,-0.20449447091946166,0.4342502763370887,2.2535147026334243
1990-09-30,0.334474732727606,-0.4342835584701189,0.7687582911977249,1.882229515443555
1990-12-31,-0.108690284417853,-1.1730385303015827,1.0643482458837297,0.9063201003106087
1991-03-31,-0.536721340181959,-1.2830361816549192,0.7463148414729601,0.31849337241203557
1991-06-30,-0.321040875383776,-1.0368514962613418,0.7158106208775658,-0.13198529338637854
1991-09-30,-0.440919311262221,-0.8769269792972969,0.4360076680350759,0.1353112654251163
1991-12-31,-0.8206148037664,-1.1712251788626458,0.3506103750962458,-0.45183963924546333
1992-03-31,-0.650098202996737,-0.7595627762617693,0.10946457326503223,-0.270739268843613
1992-06-30,-0.508277175961891,-0.7307200636768211,0.22244288771493004,-0.3658469801989668
1992-09-30,-0.799896630159231,-0.9193853339880018,0.11948870382877086,-1.0517916543227557
1992-12-31,-0.583879622413584,-0.5484516059152906,-0.03542801649829341,-0.013442881361811487
1993-03-31,-0.639674012799867,-1.0979751049172695,0.45830109211740244,-0.6073648294621989
1993-06-30,-0.678601798274302,-0.83184729475675,0.153245496482448,-0.11527242946772276
1993-09-30,-0.706955347064229,-1.2487062008915104,0.5417508538272814,-1.5084078730666306
1993-12-31,-0.525258636263473,-0.7815449305858635,0.2562862943223905,-1.4675199644906343
1994-03-31,-0.0393748333388312,-0.8869498434091652,0.847575010070334,-1.8035479840781363
1994-06-30,0.449232974510429,-0.10146621630637442,0.5506991908168034,0.14091128881136683
1994-09-30,0.28129634199323,-0.3904497694030763,0.6717461113963064,-0.3834293745918558
1994-12-31,0.425689935073325,-0.07647477983366247,0.5021647149069874,-0.28529755154386294
1995-03-31,0.268327645658195,-0.413994527197516,0.682322172855711,-0.5811575612588058
1995-06-30,-0.365694591075641,-0.5146416369360732,0.14894704586043223,-0.6156398336338498
1995-09-30,-0.530333423101248,-0.4391096715822282,-0.09122375151901979,-1.0563561754786406
1995-12-31,-0.550761676801104,-0.5186683255960041,-0.03209335120509993,-0.9647656439465209
1996-03-31,-0.510499531514652,-0.6120124586675405,0.10151292715288851,-1.5402113759937492
1996-06-30,-0.25713400629559,0.07782066617883332,-0.33495467247442334,-0.33424531287460013
1996-09-30,-0.283985960323583,-0.1193360374782553,-0.16464992284532767,-0.17305138433323464
1996-12-31,-0.546316056850381,0.06528740526407462,-0.6116034621144556,0.716143158529917
1997-03-31,-0.402213557900109,-0.2975681774881794,-0.10464538041192961,-0.11501633580621728
1997-06-30,-0.651758957240903,0.3851831256415883,-1.0369420828824913,1.170875063630774
1997-09-30,-0.860647686542495,0.12578883307388308,-0.9864365196163781,0.24423572638124824
1997-12-31,-0.726836046952216,-0.12238870172461026,-0.6044473452276058,0.33001897906751765
1998-03-31,-0.664516309155646,-0.11125108343039918,-0.5532652257252468,0.2880000981925832
1998-06-30,-0.53585911399512,-0.1625530609123605,-0.3733060530827595,0.34657126937474914
1998-09-30,-0.116151074786001,0.07863001055460717,-0.19478108534060817,0.9764062080071199
1998-12-31,-0.71884974748813,0.44143689986256807,-1.160286647350698,1.5486060198452378
1999-03-31,-0.7138820635338,0.058720343429009704,-0.7726024069628097,1.3297943276862725
