date,fci,fcistar,fci_gap,y_gap
1990-06-30,0.229755805423764,-0.20410426011091587,0.4338600655346799,2.253389675161202
1990-09-30,0.334474732916043,-0.4357300103778678,0.7702047432939108,1.8786757862592367
1990-12-31,-0.10869028437778,-1.1815234410230606,1.0728331566452807,0.8904285974267623
1991-03-31,-0.536721340331722,-1.293822612864378,0.7571012725326559,0.29672693354405055
1991-06-30,-0.32104087550774,-1.0528923790385043,0.7318515035307642,-0.1667581444770576
1991-09-30,-0.440919311439473,-0.8869660176060785,0.4460467061666055,0.10752701041928958
1991-12-31,-0.82061480394535,-1.1835583472441833,0.36294354329883327,-0.4893266728836352
1992-03-31,-0.650098202962933,-0.7711799093024108,0.12108170633947779,-0.31053712890263796
1992-06-30,-0.508277175914382,-0.7424956342308562,0.23421845831647414,-0.4113540397373754
1992-09-30,-0.799896630130727,-0.933240718861332,0.133344088730605,-1.1086633236004673
1992-12-31,-0.58387962231043,-0.5564482756896812,-0.027431346620748753,-0.05727057794297252
1993-03-31,-0.639674012766073,-1.1049447063035776,0.4652706935375045,-0.6499940143651202
1993-06-30,-0.678601798192121,-0.8360626002172169,0.15746080202509594,-0.14835036862132256
1993-09-30,-0.706955346963094,-1.2547792948536203,0.5478239478905262,-1.5487071282369698
1993-12-31,-0.525258636118564,-0.7866166593406188,0.2613580232220547,-1.5086551860084683
1994-03-31,-0.0393748332238558,-0.8907095766948746,0.8513347434710188,-1.8453879890762437
1994-06-30,0.44923297471082,-0.10081805215294393,0.550051026863764,0.1097057048316401
1994-09-30,0.281296342007103,-0.38891417499040654,0.6702105169975096,-0.41451318135659676
1994-12-31,0.425689935120296,-0.07349902908262274,0.49918896420291875,-0.31547487553120845
1995-03-31,0.268327645692425,-0.4106144238756515,0.6789420695680766,-0.6085746306130204
1995-06-30,-0.365694591263409,-0.51155206495706,0.14585747369365099,-0.6388736281622869
1995-09-30,-0.530333423186751,-0.4361349522568883,-0.09419847092986272,-1.079238539988296
1995-12-31,-0.550761676905353,-0.5155135961917519,-0.03524808071360119,-0.9851758495885861
1996-03-31,-0.510499531654039,-0.6090613410186102,0.09856180936457115,-1.5604304689853734
1996-06-30,-0.257134006325481,0.08385028543442763,-0.34098429175990863,-0.35216538423708243
1996-09-30,-0.283985960250494,-0.11190363950321836,-0.17208232074727564,-0.18995151901685858
1996-12-31,-0.546316056694562,0.07404728771027119,-0.6203633444048331,0.7018841192640366
1997-03-31,-0.402213557740565,-0.2896599888288405,-0.11255356891172452,-0.12984678202519717
1997-06-30,-0.651758957008133,0.3958784922624781,-1.047637449270611,1.1581656449602633
1997-09-30,-0.860647686431622,0.1377265038981642,-0.9983741903297862,0.22926504368172118
1997-12-31,-0.726836046907127,-0.11082178662175904,-0.616014260285368,0.3159930431306748
1998-03-31,-0.664516309034488,-0.100013864281326,-0.564502444753162,0.2745929490920389
1998-06-30,-0.535859114038221,-0.15162802666490055,-0.3842310873733204,0.3340163603633073
1998-09-30,-0.116151074838276,0.0907457766040097,-0.2068968514422857,0.9651971327560886
1998-12-31,-0.71884974740361,0.4566658750829285,-1.1755156224865384,1.5378636174262965
1999-03-31,-0.713882063598533,0.07406317144768694,-0.7879452350462199,1.3187694523521714
1999-06-30,-0.754336612217091,-0.0483230944565599,-0.7060135177605311,1.542321039693661
1999-09-30,-0.401293264744835,0.1869788609759733,-0.5882721257208083,2.009353693895264
1999-12-31,-0.737830960808513,0.5591710433187808,-1.2970020041272936,3.105876137053997
2000-03-31,-0.578275338389056,-0.13210314646276367,-0.4461721919262923,2.9402814613537203
2000-06-30,-0.239067018842742,0.4968406468820561,-0.735907665724798,3.0589209547458722
2000-09-30,-0.208021163403371,-0.2929527247148751,0.08493156131150409,2.6369912710043764
2000-12-31,0.0849209626689154,-0.2696921582236043,0.35461312089251973,2.2705190852210535
2001-03-31,0.140828465863238,-0.8409410661878036,0.9817695320510416,1.6539734683864253
2001-06-30,-0.0214372038236577,-0.6212112448398686,0.5997740410162109,0.5140156275804202
2001-09-30,0.161908764321883,-1.3477625950319783,1.5096713593538613,-1.2628411123156411
2001-12-31,-0.14841336264753,-1.1372068257908,0.9887934631432699,-1.292530091600952
2002-03-31,-0.0238676802491173,-0.9207161067248196,0.8968484264757023,-1.8009022571313835
2002-06-30,0.191908593965435,-0.8852045942826287,1.0771131882480636,-1.1377767860054746
2002-09-30,0.35363913512128,-0.9624033301610272,1.3160424652823073,-1.3050279976359889
2002-12-31,0.145993225099202,-1.1934866454840758,1.3394798705832778,-2.3814460768277286
2003-03-31,-0.0539871323830424,-1.0805194922690633,1.026532359886021,-2.8185711724499924
2003-06-30,-0.754218147700535,-0.851702089187296,0.09748394148676098,-2.558185992765516
2003-09-30,-0.723429429044742,-0.35988385040463156,-0.3635455786401104,-1.3975738610038206
2003-12-31,-1.17445210404586,-0.42733746946099277,-0.7471146345848672,-0.847301093622832
2004-03-31,-1.36220823132958,-0.7787624428850318,-0.5834457884445482,-0.5802352181785864
2004-06-30,-0.966721384859975,-0.7907422159347679,-0.17597916892520715,-0.3964102632482991
2004-09-30,-0.971391364423383,-0.7219279684676723,-0.24946339595571076,-0.8188088615482911
2004-12-31,-1.2462661495646,-0.6172523113944663,-0.6290138381701336,-0.16763724359248044
2005-03-31,-1.15781638343877,-0.5274495345687714,-0.6303668488699986,0.7004999145871125
2005-06-30,-1.09877585322131,-0.9073503419293345,-0.1914255112919756,-0.011549710021881765
2005-09-30,-1.07754880309069,-0.8796349754807472,-0.1979138276099427,-0.39778664106097494
2005-12-31,-0.733741020581509,-0.9798799634588803,0.24613894287737126,0.03733128769385985
2006-03-31,-0.724720087543433,-0.5375932003335215,-0.18712688720991144,0.3644757941237913
2006-06-30,-0.43191019629694,-0.9889438261108587,0.5570336298139187,0.5918666918880717
2006-09-30,-0.450176459441952,-1.2207177393174384,0.7705412798754865,-0.5673355782259932
2006-12-31,-0.57550592072832,-0.9488652489523502,0.3733593282240303,-0.9671404699229242
2007-03-31,-0.490894625023617,-1.1870200246907978,0.6961253996671808,-0.8066862879226164
2007-06-30,-0.573410679582769,-1.1448195897049553,0.5714089101221863,-1.6404407533469794
2007-09-30,-0.507232845593807,-1.1600983667221272,0.6528655211283202,-1.6764807402402084
2007-12-31,-0.598979205630375,-1.0839163026633907,0.4849370970330157,-1.2166341579284108
2008-03-31,-0.50511218318597,-1.7636759621409848,1.2585637789550148,-2.558573549403718
2008-06-30,-0.362417150066796,-1.4124866800359508,1.050069529969155,-3.0041809530151795
2008-09-30,0.245913355544274,-2.0000039729711885,2.2459173285154623,-3.9337349604957126
2008-12-31,1.47109408979858,-3.312720715462524,4.783814805261104,-8.194175032229737
2009-03-31,1.83095385902433,-3.0375368483430023,4.868490707367332,-10.087644116651404
2009-06-30,1.28029921850387,-2.402530260934313,3.682829479438183,-9.81300540075847
2009-09-30,0.632838144069231,-1.9932703650711747,2.6261085091404057,-9.645363519208445
2009-12-31,0.175241945432369,-1.3620803190259374,1.5373222644583064,-7.936402732610077
2010-03-31,-0.0258544243776772,-1.522436265078047,1.4965818407003697,-8.13137469515732
2010-06-30,0.20810049346579,-1.2037246123569185,1.4118251058227085,-7.787438008650383
2010-09-30,-0.238772463133244,-1.124407993643342,0.885635530510098,-7.769838089922359
2010-12-31,-0.624260042194859,-1.185342701120936,0.5610826589260771,-7.301591165184732
2011-03-31,-0.760809727326325,-1.635578172681805,0.87476844535548,-7.396606786224197
2011-06-30,-1.02874294677169,-1.221162552171199,0.19241960539950909,-6.556961277780488
2011-09-30,-0.766748034549443,-1.5966040884347321,0.8298560538852892,-6.946313967169544
2011-12-31,-0.803941048695486,-1.0106940427616034,0.20675299406611736,-6.500785867458717
2012-03-31,-0.900772957885139,-0.9244076415666495,0.02363468368151045,-5.357199040553837
2012-06-30,-0.522497981087163,-1.1335436395555856,0.6110456584684225,-5.670970616385262
2012-09-30,-0.569750112129556,-1.313490265769165,0.743740153639609,-6.237968205167476
2012-12-31,-0.658256632361225,-1.3677444851526563,0.7094878527914313,-6.181022659557584
2013-03-31,-0.843101859958367,-0.9175664094600126,0.0744645495016456,-5.732324598307059
2013-06-30,-0.824512344260964,-1.2336040886618451,0.40909174440088114,-6.008768385225494
2013-09-30,-0.603499136906743,-0.9202014196516299,0.316702282744887,-5.31225226373283
2013-12-31,-0.832886505867925,-0.7546335726049318,-0.07825293326299321,-4.6823039526098
2014-03-31,-0.768195992924106,-1.4399580719566893,0.6717620790325833,-5.51212312573216
2014-06-30,-0.935045760786879,-0.6436984236394758,-0.29134733714740313,-4.428756987831207
2014-09-30,-0.853787918398843,-0.48497254650210553,-0.3688153718967375,-3.704243215581755
2014-12-31,-0.624261799015472,-0.7824461066081855,0.1581843075927135,-3.8258915592506355
2015-03-31,-0.257491822650581,-0.5851070190909727,0.3276151964403917,-3.7253323365404185
2015-06-30,-0.123317416564927,-0.5541644821255652,0.43084706556063823,-2.928618845929009
